toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,pl_bmasse,scale,Vmag,Jmag,Hmag,TSM,vsini
4445.01,158388163,KP,19h08m31.34s,287.130578,+42d21m00.55s,42.350153,-4.248,0.027,-0.027,0,-3.627,0.028,-0.028,0,2459394.539688,0.001264,-0.001264,0,4.2253498,0.0000221,-0.0000221,0,2.7695297,0.1687164,-0.1687164,0,0.0072408152367,299.4049,-299.4049,0,8.8893197,0.6742691,-0.6742691,0,342.3014046,,,,1097.038628,,,,13.4584,0.007,-0.007,0,630.785,6.368,-6.368,0,5501,122,-122,0,4.39363,,,0,1.03122,,,0,2021-09-09 19:53:45,2023-03-15 16:02:02,46.2266953271509,1.15,14.178,12.746,12.426,59.0125338571465,
4446.01,137899948,KP,19h31m29.5s,292.872929,+41d03m51.02s,41.064173,4.635,0.071,-0.071,0,-21.579,0.083,-0.083,0,2459420.803667,0.002001,-0.002001,0,2.4552388,0.0000081,-0.0000081,0,1.7323271,0.0951927,-0.0951927,0,0.0441301605859,1605.0383,-1605.0383,0,12.9928631,0.6508209,-0.6508209,0,77.5068035,,,,756.7539667,,,,14.9826,0.008,-0.008,0,381.949,6.3825,-6.3825,0,3792,157,-157,0,4.63873,0.0126343,-0.0126343,0,0.614823,0.0197802,-0.0197802,0,2021-09-09 19:53:45,2023-03-15 16:02:02,75.7146789936706,1.15,16.744,13.749,13.077,139.499994290412,
4447.01,153937417,PC,11h31m29.35s,172.872285,+71d04m53.35s,71.081486,-57.1,0.032,-0.032,0,-26.226,0.029,-0.029,0,2459608.48447,0.001835,-0.001835,0,4.1596837,0.0001702,-0.0001702,0,2.5973202,0.0932082,-0.0932082,0,0.0179004756514,473.3737,-473.3737,0,10.0262443,0.3072596,-0.3072596,0,74.58191,,,,749.5111965,,,,13.5868,0.006,-0.006,0,268.37,1.286,-1.286,0,4230,122,-122,0,4.55383,,,0,0.711036,,,0,2021-09-09 19:53:45,2022-03-30 16:02:02,54.0559533772028,1.15,14.668,12.448,11.864,110.279971717935,
4448.01,138359318,KP,19h34m55.87s,293.732783,+36d48m55.78s,36.815494,0.142,2.123,-2.123,0,-0.954,2.123,-2.123,0,2459769.924018,0.002114,-0.002114,0,1.0186989,0.0000039,-0.0000039,0,1.4947875,0.0694568,-0.0694568,0,0.0915586353269,3161.9446,-3161.9446,0,,,,0,2544.6509492,,,,1811.45189,,,,14.956,0.007,-0.007,0,,,,0,5780,,,0,4.438,,,0,,,,0,2021-09-09 19:53:45,2023-03-15 16:02:02,,0,15.954,13.928,13.464,,
4449.01,322046084,PC,18h33m18.25s,278.326026,+25d23m42.57s,25.395158,6.43,0.029,-0.029,0,-19.931,0.041,-0.041,0,2459413.789549,0.000344,-0.000344,0,2.7518942,0.0000882,-0.0000882,0,1.259,0.151,-0.151,0,0.00977,3.30194,-3.30194,0,12.9899,0.655784,-0.655784,0,209.138,,,,1059,,,,10.3446,0.006,-0.006,0,213.604,1.191,-1.191,0,5856,131,-131,0,4.25,0.07,-0.07,0,1.28,0.06,-0.06,0,2021-09-09 19:53:46,2023-07-04 12:03:08,75.6922324216494,1.15,11.051,9.766,9.524,270.585310627685,
445.01,14091704,PC,05h09m17.66s,77.323576,-36d35m27.72s,-36.591034,21.66,0.059,-0.059,0,-15.71,0.077,-0.077,0,2459199.549231,0.000277,-0.000277,0,0.7649571,0.0000004,-0.0000004,0,1.094,0.065,-0.065,0,0.0019,492.738,-492.738,0,12.9538,4.0656,-4.0656,0,12939.9,,,,2971,,,,9.1577,0.006,-0.006,0,176.617,1.117,-1.117,0,6307.9,124.2,-124.2,0,3.97,0.11,-0.11,0,1.65,0.07,-0.07,0,2019-01-31 16:53:30,2021-12-07 16:02:02,75.4188850738937,1.15,9.583,8.689,8.479,242.623314403095,
4450.01,373017346,PC,20h24m33.08s,306.137819,+87d04m16.16s,87.071156,45.004,0.04,-0.04,0,78.317,0.043,-0.043,0,2459759.877559,0.002256,-0.002256,0,10.6925011,0.0000388,-0.0000388,0,3.491,0.324,-0.324,0,0.0012,0.657689,-0.657689,0,4.01292,0.223035,-0.223035,0,93.3426,,,,865,,,,10.5801,0.006,-0.006,0,210.858,0.935,-0.935,0,5844,134.577,-134.577,0,4.34318,0.0769439,-0.0769439,0,1.15,0.06,-0.06,0,2021-09-09 19:53:46,2022-10-05 10:10:01,16.438508729816,1.15,10.939,9.963,9.64,35.265872873251,
4451.01,23229805,PC,18h19m02.51s,274.760444,+34d02m44.53s,34.045704,6.987,0.038,-0.038,0,140.7,0.042,-0.042,0,2459778.550072,0.001962,-0.001962,0,8.8517354,0.0000225,-0.0000225,0,4.3401879,0.114295,-0.114295,0,0.0010348661285,37.222885,-37.222885,0,3.6624912,0.227147,-0.227147,0,190.2722086,,,,947.2477653,,,,8.5608,0.006,-0.006,0,87.8966,0.1805,-0.1805,0,6138,112.712,-112.712,0,4.43818,0.0769598,-0.0769598,0,1.07689,0.0452387,-0.0452387,0,2021-09-09 19:53:46,2023-03-15 10:10:02,14.5973268006336,1.28,9.039,8.028,7.733,92.88003042288,
4452.01,229581160,PC,18h00m39.77s,270.165725,+72d56m22.2s,72.939501,0.475,0.03,-0.03,0,4.02,0.033,-0.033,0,2459911.846148,0.002205,-0.002205,0,3.4149091,0.0000083,-0.0000083,0,2.7231879,0.0492196,-0.0492196,0,0.0132196475165,177.1697,-177.1697,0,13.9171881,0.1785523,-0.1785523,0,537.9836369,,,,1228.3213942,,,,13.5167,0.006,-0.006,0,718.574,8.544,-8.544,0,5480,122,-122,0,4.31394,,,0,1.13032,,,0,2021-09-09 19:53:46,2023-02-15 16:02:01,82.7905390563011,1.15,14.065,12.862,12.522,99.9682011121867,
4453.01,243333538,PC,19h19m21.48s,289.839513,+56d55m49.33s,56.93037,2.392,0.032,-0.032,0,-7.592,0.029,-0.029,0,2459772.753949,0.001251,-0.001251,0,2.9985667,0.0000047,-0.0000047,0,3.025166,0.0369333,-0.0369333,0,0.0280409068572,273.89795,-273.89795,0,17.8036847,0.1542322,-0.1542322,0,748.0922226,,,,1333.854734,,,,13.7703,0.009,-0.009,0,880.941,12.45,-12.45,0,6126,122,-122,0,4.46702,,,0,1.04172,,,0,2021-09-09 19:53:46,2023-03-15 10:10:02,114.031969917458,1.15,14.325,13.131,12.816,188.948329074751,
4454.01,48217457,KP,18h51m51.89s,282.966215,+48d20m42.2s,48.345055,1.565,0.043,-0.043,0,1.242,0.042,-0.042,0,2459422.76782,0.002958,-0.002958,0,3.1208396,0.0000159,-0.0000159,0,2.405278,0.1057563,-0.1057563,0,0.0170274064902,817.03375,-817.03375,0,16.2108254,0.5737162,-0.5737162,0,744.4110758,,,,1332.2108185,,,,14.3168,0.007,-0.007,0,1145.28,29.165,-29.165,0,5983,122,-122,0,4.3973,,,0,1.09921,,,0,2021-09-09 19:53:46,2023-03-15 16:02:02,100.950954787541,1.15,14.868,13.724,13.403,89.6964709362056,
4455.01,138644215,KP,19h36m46.11s,294.192119,+39d37m08.3s,39.618973,-0.485,0.024,-0.024,0,-2.528,0.026,-0.026,0,2459420.580429,0.00223,-0.00223,0,1.5449334,0.0000059,-0.0000059,0,1.1043459,0.1841692,-0.1841692,0,0.0049418700913,259.86115,-259.86115,0,10.7011777,2.2396216,-2.2396216,0,3717.1991885,,,,1991.4697226,,,,12.8939,0.008,-0.008,0,822.96,10.3085,-10.3085,0,6136.25,132.502,-132.502,0,4.15767,0.0885656,-0.0885656,0,1.4874001,0.0734472,-0.0734472,0,2021-09-09 19:53:46,2023-03-15 16:02:02,58.8335172693428,1.15,13.474,12.343,12.134,83.2589624774461,
4456.01,27774415,KP,19h44m48.13s,296.200551,+49d08m24.11s,49.14003,-2.78,0.032,-0.032,0,-12.122,0.036,-0.036,0,2459422.773399,0.003457,-0.003457,0,4.9427985,0.000022,-0.000022,0,3.3153828,0.1043896,-0.1043896,0,0.0113494838661,295.01813,-295.01813,0,15.3204961,0.3539032,-0.3539032,0,469.3399619,,,,1187.1118303,,,,13.2394,0.007,-0.007,0,739.412,11.158,-11.158,0,5550.93,21.5889,-21.5889,0,4.18442,,,0,1.32567,,,0,2021-09-09 19:53:46,2023-03-15 16:02:02,93.8033700301318,1.15,13.81,12.578,12.282,91.8504590031382,
4457.01,299220166,KP,19h17m44.32s,289.434667,+49d28m24.44s,49.473455,0.166,0.039,-0.039,0,8.565,0.039,-0.039,0,2459770.385346,0.00371,-0.00371,0,3.2175184,0.0000122,-0.0000122,0,1.8986264,0.1294751,-0.1294751,0,0.0126918036893,521.25836,-521.25836,0,10.5529773,0.6339099,-0.6339099,0,393.9910424,,,,1136.2956303,,,,14.3258,0.007,-0.007,0,843.695,13.668,-13.668,0,5549,25,-25,0,4.50842,,,0,0.912927,,,0,2021-09-09 19:53:46,2023-03-15 16:02:02,57.7765052941535,1.15,15.032,13.624,13.23,67.919990438388,
4458.01,229671380,PC,16h48m30.24s,252.125998,+74d45m49.5s,74.76375,-0.535,0.034,-0.034,0,-13.443,0.048,-0.048,0,2459711.665481,0.000519,-0.000519,0,3.9393773,0.0000031,-0.0000031,0,5.61,0.057,-0.057,0,0.00411,0.0801398,-0.0801398,0,13.625,0.654098,-0.654098,0,1680.38,,,,1783,,,,11.0672,0.007,-0.007,0,505.432,5.05,-5.05,0,5904.4,122,-122,0,3.84,0.08,-0.08,0,2.1,0.1,-0.1,0,2021-09-09 19:53:46,2022-09-02 16:02:01,80.5380719197276,1.15,11.172,10.514,10.231,133.871351073784,
4459.01,230129753,PC,16h47m18.56s,251.827318,+67d17m52.99s,67.298053,-13.67,0.061,-0.061,0,34.279,0.073,-0.073,0,2459840.458684,0.002928,-0.002928,0,5.7475343,0.0000645,-0.0000645,0,1.846,0.229,-0.229,0,0.01189,883.539,-883.539,0,6.43097,0.338546,-0.338546,0,12.9407,,,,528,,,,14.3668,0.008,-0.008,0,254.968,2.0625,-2.0625,0,3750,157,-157,0,4.67041,0.0106476,-0.0106476,0,0.58,0.02,-0.02,0,2021-09-09 19:53:46,2023-02-06 16:02:02,30.3475190621563,1.15,16.15,13.085,12.446,43.9671451073586,
446.01,1449640,APC,05h00m41.18s,75.17158,-35d12m09.63s,-35.202674,-6.448,0.034,-0.034,0,-14.791,0.04,-0.04,0,2458440.43161,0.00029,-0.00029,0,3.5018023,0.0000024,-0.0000024,0,3.917956,0.0349419,-0.0349419,0,0.016196191206,122.76418,-122.76418,0,22.103526,1.061221,-1.061221,0,1744.6608389,,,,1648.3426761,,,,11.921,0.006,-0.006,0,674.155,10.14,-10.14,0,6383.9,54.6,-54.6,0,4.03,0.18,-0.18,0,1.66889,0.0794196,-0.0794196,0,2019-02-08 16:19:52,2021-12-07 16:02:02,151.064977573396,1.15,12.399,11.456,11.266,273.348921733008,
4460.01,461635621,PC,01h19m38.41s,19.91003,+85d08m03.8s,85.13439,-60.989,0.046,-0.046,0,-16.771,0.041,-0.041,0,2459749.077099,0.005763,-0.005763,0,28.6650818,0.0002788,-0.0002788,0,4.334,0.729,-0.729,0,0.00097,2.00154,-2.00154,0,2.25021,0.190205,-0.190205,0,10.2433,,,,498,,,,10.3859,0.006,-0.006,0,82.2168,0.1497,-0.1497,0,4818,125.8,-125.8,0,4.65,0.09,-0.09,0,0.69,0.05,-0.05,0,2021-09-09 19:55:02,2022-09-02 16:02:01,7.74914396986242,1.26,11.146,9.531,8.996,26.0977040186275,
4461.01,149282072,PC,18h36m35.25s,279.146891,+16d27m08.78s,16.45244,-42.628,0.079,-0.079,0,3.593,0.088,-0.088,0,2459761.942759,0.009391,-0.009391,0,3.7006742,0.0001122,-0.0001122,0,3.115,2.494,-2.494,0,0.00084,528.198,-528.198,0,2.61277,0.787872,-0.787872,0,1434.65,,,,1714,,,,10.4787,0.006,-0.006,0,106.424,0.5535,-0.5535,0,5025,142.2,-142.2,0,4.56,0.09,-0.09,0,0.79,0.05,-0.05,0,2021-09-09 19:55:02,2022-11-30 16:02:01,9.41012298024388,1.26,11.249,9.672,9.256,69.6992153285575,
4462.01,76420654,APC,18h18m40.79s,274.669941,+36d15m17.48s,36.254856,6.882,0.056,-0.056,0,-2.91,0.082,-0.082,0,2459789.419251,0.001827,-0.001827,0,4.9133022,0.0000214,-0.0000214,0,5.159,0.454,-0.454,0,0.00204,0.612828,-0.612828,0,9.33912,0.457334,-0.457334,0,999.403,,,,1566,,,,10.445,0.006,-0.006,0,368.922,4.876,-4.876,0,5918,112.3,-112.3,0,3.84,0.08,-0.08,0,2.06,0.09,-0.09,0,2021-09-09 19:55:02,2023-04-03 12:03:26,49.290305130465,1.15,11.023,9.882,9.585,87.4431055259916,
4463.01,8599009,PC,18h37m25.95s,279.358129,+18d43m47.83s,18.729952,-5.208,0.069,-0.069,0,50.723,0.073,-0.073,0,2459766.955834,0.001964,-0.001964,0,2.88069,0.0000314,-0.0000314,0,1.784,0.066,-0.066,0,0.01038,432.648,-432.648,0,22.4297,2.75197,-2.75197,0,678.487,,,,1421,,,,10.4673,0.006,-0.006,0,173.117,1.294,-1.294,0,5541,139.8,-139.8,0,4.36,0.08,-0.08,0,1.09,0.06,-0.06,0,2021-09-09 19:55:02,2022-09-02 16:02:01,153.969347217296,1.15,11.036,9.802,9.454,322.062252949482,
4464.01,441589581,PC,07h32m31.98s,113.133261,+75d47m22.88s,75.789688,14.983,0.034,-0.034,0,-4.29,0.042,-0.042,0,2459602.566546,0.008538,-0.008538,0,8.0379975,0.0001662,-0.0001662,0,3.287,0.582,-0.582,0,0.00032,1.47161,-1.47161,0,7.65886,,,0,83.2088,,,,841,,,,9.12551,0.006,-0.006,0,360.444,3.251,-3.251,0,5022,122,-122,0,,,,0,5.14,,,0,2021-09-09 19:55:03,2022-06-28 16:02:02,38.0870323109816,1.15,9.908,8.281,7.8,16.3415094538838,
4465.01,157236902,PC,18h24m32.17s,276.134031,+15d50m30.79s,15.841886,-54.422,0.078,-0.078,0,43.693,0.083,-0.083,0,2459395.124979,0.004383,-0.004383,0,,,,0,12.002,0.095,-0.095,0,0.01352,0.236121,-0.236121,0,11.62,0.611949,-0.611949,0,130.528,,,,941,,,,9.85277,0.006,-0.006,0,121.139,0.6105,-0.6105,0,5557,128.8,-128.8,0,4.44,0.08,-0.08,0,0.99,0.05,-0.05,0,2021-09-09 19:55:03,2022-09-01 10:10:01,65.4834769073243,1.15,10.427,9.191,8.876,448.332178868952,
4466.01,268604331,KP,19h56m23.4s,299.097517,+43d29m51.31s,43.497585,-3.56,0.026,-0.026,0,-2.141,0.034,-0.034,0,2459799.901292,0.006699,-0.006699,0,5.0141991,0.0000581,-0.0000581,0,4.5606871,0.335103,-0.335103,0,0.006026126007,358.0255,-358.0255,0,13.4911728,1.0645723,-1.0645723,0,1233.0979889,,,,1511.3642562,,,,13.3926,0.012,-0.012,0,1249.41,23.61,-23.61,0,6669,122,-122,0,4.12805,,,0,1.69675,,,0,2021-10-07 00:18:57,2023-03-15 16:02:02,79.5112132908834,1.15,13.767,12.804,12.583,58.1283343714789,
4467.01,48506505,KP,19h01m04.45s,285.268528,+48d33m35.58s,48.559884,-5.735,0.053,-0.053,0,-23.482,0.045,-0.045,0,2459420.812052,0.002186,-0.002186,0,7.7942155,0.00003,-0.00003,0,0.9710311,0.3507399,-0.3507399,0,0.0029507357104,273.62897,-273.62897,0,4.9169842,3.60311,-3.60311,0,112.1124314,,,,829.914194,,,,11.8933,0.007,-0.007,0,268.041,1.8355,-1.8355,0,5461.54,121.201,-121.201,0,4.50982,0.0828782,-0.0828782,0,0.897403,0.047799,-0.047799,0,2021-10-07 00:18:57,2023-03-15 16:02:02,21.4078089702591,1.15,12.52,11.211,10.879,44.0604872819345,
4468.01,441763252,PC,17h22m18.01s,260.575023,+72d38m43.34s,72.645373,-7.097,0.028,-0.028,0,-5.068,0.034,-0.034,0,2459848.554322,0.000307,-0.000307,0,2.7708596,0.0000011,-0.0000011,0,2.17,0.049,-0.049,0,0.02264,277.513,-277.513,0,12.2577,,,0,208.594,,,,1058,,,,13.2847,0.006,-0.006,0,375.517,2.5815,-2.5815,0,4975,122,-122,0,4.55845,,,0,0.79,,,0,2021-10-07 00:18:57,2023-02-06 10:10:02,70.1932657713083,1.15,14.077,12.453,11.977,184.941692805561,
4468.02,441763252,PC,17h22m18.01s,260.575023,+72d38m43.34s,72.645373,-7.097,0.028,-0.028,0,-5.068,0.034,-0.034,0,2459424.229778,0.006487,-0.006487,0,7.014001,0.0001299,-0.0001299,0,2.9681334,0.4116994,-0.4116994,0,0.0016466732684,165.73215,-165.73215,0,3.6528621,0.4469542,-0.4469542,0,75.6935339,,,,752.2846294,,,,13.2847,0.006,-0.006,0,375.517,2.5815,-2.5815,0,4975,122,-122,0,4.55845,,,0,0.789304,,,0,2023-03-02 20:06:11,2023-05-19 16:02:01,14.5474550767971,1.28,14.077,12.453,11.977,15.3076035013589,
4469.01,75262942,KP,19h56m12.15s,299.050641,+17d34m11.87s,17.569963,4.131,0.041,-0.041,0,-1.832,0.039,-0.039,0,2459421.462837,0.000738,-0.000738,0,2.6634154,0.000009,-0.000009,0,1.8429688,0.0966523,-0.0966523,0,0.03752294895,1205.5743,-1205.5743,0,13.6857367,0.5672584,-0.5672584,0,113.6142497,,,,832.6796495,,,,14.1959,0.006,-0.006,0,305.3,2.9735,-2.9735,0,4051,122,-122,0,4.54826,,,0,0.701369,,,0,2021-10-07 00:18:57,2023-03-15 16:02:02,81.0051067377087,1.15,15.564,12.971,12.331,183.861116823069,
447.01,14091633,APC,05h09m02.44s,77.260156,-36d27m52.12s,-36.464478,-7.173,0.046,-0.046,0,18.997,0.063,-0.063,0,2459176.31925,0.000212,-0.000212,0,5.5292743,0.0000907,-0.0000907,0,2.542935,0.0166369,-0.0166369,0,0.0179144576673,137.96593,-137.96593,0,23.5458512,1.9288946,-1.9288946,0,549.2969498,,,,1234.7287098,,,,8.8695,0.006,-0.006,0,126.177,0.447,-0.447,0,6350,95.4,-95.4,0,4.34,0.3,-0.3,0,1.26396,0.0558895,-0.0558895,0,2019-01-31 16:53:31,2021-10-29 12:59:15,164.003258844364,1.15,9.285,8.473,8.253,877.801518291835,
4470.01,256364928,KP,20h00m43.71s,300.182122,+22d42m35.19s,22.709776,-3.294,0.043,-0.043,0,-250.225,0.049,-0.049,0,2459770.410421,0.000034,-0.000034,0,2.2185748,0.0000002,-0.0000002,0,1.8233621,0.0016359,-0.0016359,0,0.0258542144559,20.650656,-20.650656,0,13.3010355,0.9522985,-0.9522985,0,348.1506195,,,,1101.6954166,,,,6.8481,0.006,-0.006,0,19.7638,0.01275,-0.01275,0,5023,142.5,-142.5,0,4.58,0.1,-0.1,0,0.776484,0.0555905,-0.0555905,0,2021-10-07 00:18:57,2023-03-15 16:02:02,78.0575386040221,1.15,7.67,6.073,5.587,4051.56385869091,
4471.01,27318774,KP,19h39m59.12s,294.996342,+50d28m12.17s,50.470046,4.282,0.047,-0.047,0,-1.88,0.04,-0.04,0,2459422.907793,0.001392,-0.001392,0,3.2432488,0.0000187,-0.0000187,0,3.0748441,0.1655476,-0.1655476,0,0.0174818216448,702.2493,-702.2493,0,14.5800064,0.6909856,-0.6909856,0,631.4204214,,,,1278.4960939,,,,14.4394,0.008,-0.008,0,1140.95,26.315,-26.315,0,5778,25,-25,0,4.37783,,,0,1.09304,,,0,2021-10-07 00:18:58,2023-03-15 16:02:02,87.9526224465311,1.15,15.069,13.782,13.479,88.8288850252991,
4472.01,63211674,KP,19h29m08.95s,292.287301,+43d11m50.11s,43.197254,2.265,0.031,-0.031,0,-2.917,0.029,-0.029,0,2459422.501343,0.009092,-0.009092,0,8.6004516,0.0001895,-0.0001895,0,8.950521,0.5344396,-0.5344396,0,0.0035756614227,210.59106,-210.59106,0,14.548121,0.9332466,-0.9332466,0,862.8947232,,,,1382.3219455,,,,13.1981,0.008,-0.008,0,1418.77,35.37,-35.37,0,6011.95,158.693,-158.693,0,3.75585,,,0,2.3108399,,,0,2021-10-07 00:18:58,2023-03-15 16:02:02,87.7026548360131,1.15,13.704,12.593,12.345,33.9874792277638,
4473.01,122441491,KP,19h21m25.91s,290.357978,+40d34m03.71s,40.567697,-4.449,0.044,-0.044,0,-9.51,0.047,-0.047,0,2459420.412953,0.003265,-0.003265,0,3.7970076,0.000023,-0.000023,0,2.5256778,0.1460445,-0.1460445,0,0.0164217314916,743.4276,-743.4276,0,11.7557579,0.4925161,-0.4925161,0,218.0029128,,,,980.0208686,,,,14.148,0.007,-0.007,0,646.647,10.7805,-10.7805,0,5211.36,247.58,-247.58,0,4.54655,,,0,0.832631,,,0,2021-10-07 00:18:58,2023-03-15 16:02:02,66.4797821753073,1.15,14.845,13.376,12.931,82.2573122896293,
4474.01,264508014,KP,19h54m30s,298.62498,+48d34m38.82s,48.57745,6.187,0.04,-0.04,0,1.159,0.04,-0.04,0,2459422.509996,0.001454,-0.001454,0,3.3119026,0.0000205,-0.0000205,0,1.181072,0.1449134,-0.1449134,0,0.0076207493837,767.54266,-767.54266,0,10.9625327,0.9321139,-0.9321139,0,487.2033805,,,,1198.2496832,,,,13.692,0.007,-0.007,0,698.646,9.9845,-9.9845,0,5355,122,-122,0,4.33005,,,0,1.09206,,,0,2021-10-07 00:18:58,2023-03-15 16:02:02,60.7082811199481,1.15,14.429,12.905,12.6,59.2061971003075,
4475.01,159098316,KP,19h18m25.91s,289.607943,+44d20m43.57s,44.345435,-2.604,0.029,-0.029,0,-0.413,0.036,-0.036,0,2459422.607769,0.003726,-0.003726,0,3.578757,0.0000165,-0.0000165,0,3.1806502,0.120195,-0.120195,0,0.0113917385882,315.12952,-315.12952,0,12.1416042,0.3430124,-0.3430124,0,445.8323379,,,,1171.9596007,,,,13.4231,0.007,-0.007,0,639.411,7.055,-7.055,0,5482.59,78.16,-78.16,0,4.36922,,,0,1.06062,,,0,2021-10-07 00:18:58,2023-03-15 16:02:02,69.330232547924,1.15,14.152,12.758,12.444,89.8287310716625,
4476.01,399794420,KP,19h00m51.32s,285.213819,+39d01m38.88s,39.027466,0.104,0.052,-0.052,0,4.231,0.06,-0.06,0,2459421.077646,0.004484,-0.004484,0,1.5947535,0.0000121,-0.0000121,0,1.94145,0.2155479,-0.2155479,0,0.0150652565497,1048.0123,-1048.0123,0,14.3739674,1.4737438,-1.4737438,0,1761.2885419,,,,1652.2561498,,,,15.0236,0.007,-0.007,0,1490.94,65.035,-65.035,0,5703,123,-123,0,4.31786,,,0,1.15986,,,0,2021-10-07 00:18:58,2023-03-15 16:02:02,86.3402727710012,1.15,16.02,14.35,13.941,76.4850133473323,
4477.01,64531556,APC,20h37m50.75s,309.461444,+37d09m21.38s,37.155939,-2.429,0.034,-0.034,0,-4.534,0.036,-0.036,0,2459813.939921,0.001314,-0.001314,0,7.8127906,0.0000136,-0.0000136,0,6.304,0.136,-0.136,0,0.00812,164.439,-164.439,0,22.0599,3.44074,-3.44074,0,2051.05,,,,1874,,,,11.7018,0.044,-0.044,0,782.732,13.4895,-13.4895,0,8451,462.885,-462.885,0,4.00707,0.0781978,-0.0781978,0,2.38,0.08,-0.08,0,2021-10-07 00:18:58,2022-12-07 16:02:01,150.677485944311,1.15,12.186,11.048,10.811,188.122173874234,
4478.01,233823679,PC,20h14m11.8s,303.549181,+54d41m39.86s,54.694405,10.307,0.04,-0.04,0,27.092,0.041,-0.041,0,2459819.787515,0.001097,-0.001097,0,2.7586362,0.0000042,-0.0000042,0,2.868,0.114,-0.114,0,0.00424,126.728,-126.728,0,7.78435,1.49576,-1.49576,0,787.087,,,,1475,,,,11.4682,0.006,-0.006,0,296.293,1.9225,-1.9225,0,5774,174.227,-174.227,0,4.32015,0.08036,-0.08036,0,1.17,0.06,-0.06,0,2021-10-07 00:18:59,2022-12-07 16:02:01,38.9002887424679,1.15,12.01,10.842,10.496,116.194776590519,
4479.01,126606859,CP,21h04m23.27s,316.096939,+24d39m13.23s,24.653674,90.926,0.07,-0.07,0,-121.112,0.07,-0.07,0,2459797.406342,0.001633,-0.001633,0,1.1589013,0.0000077,-0.0000077,0,1.1688702,0.1999444,-0.1999444,0,0.0034706759302,277.00897,-277.00897,0,2.6829722,0.4672743,-0.4672743,0,88.1856149,,,,781.5723494,,,,12.9374,0.008,-0.008,0,80.6532,0.2566,-0.2566,0,3449,157,-157,0,4.80176,0.0049529,-0.0049529,0,0.427389,0.012702,-0.012702,0,2021-10-07 00:18:59,2023-03-16 10:10:02,9.74013079121805,1.26,15.18,11.444,10.846,57.6058432024949,
448.01,1528696,CP,05h03m10.89s,75.795382,-30d23m58.06s,-30.399461,-9.339,0.025,-0.025,0,-21.995,0.026,-0.026,0,2458438.402842,0.000215,-0.000215,0,0.8820624,0.0000052,-0.0000052,0,0.5759672,0.1046099,-0.1046099,0,0.0117554509288,493.6848,-493.6848,0,8.3888941,2.225674,-2.225674,0,983.4245957,,,,1428.2525761,,,,13.1686,0.006,-0.006,0,308.262,1.4125,-1.4125,0,4669,122,-122,0,4.52,,,0,0.782888,,,0,2019-02-08 16:19:52,2021-10-29 12:59:15,42.8726066843157,1.15,14.237,12.222,11.767,161.557948622229,
4480.01,377873569,KP,19h37m25.57s,294.356556,+38d56m50.43s,38.947342,-0.071,0.047,-0.047,0,-5.376,0.054,-0.054,0,2459771.442186,0.003583,-0.003583,0,3.8493846,0.0000322,-0.0000322,0,2.6908269,0.1855452,-0.1855452,0,0.0013722876678,86.32825,-86.32825,0,16.8088001,1.2394345,-1.2394345,0,6689.7863925,,,,2306.6027861,,,,11.0418,0.009,-0.009,0,788.238,17.0705,-17.0705,0,5843.47,135.15,-135.15,0,3.27448,0.0854146,-0.0854146,0,3.9119101,0.219008,-0.219008,0,2021-10-07 00:18:59,2023-03-15 16:02:02,105.81847299655,1.15,11.62,10.475,10.266,55.2780091942011,
4481.01,239332587,PC,20h45m04.73s,311.2697,+44d30m00.85s,44.500235,434.079,0.047,-0.047,0,271.143,0.059,-0.059,0,2459823.515159,0.00048,-0.00048,0,0.9263245,0.0000009,-0.0000009,0,0.884,0.26,-0.26,0,0.00097,247.821,-247.821,0,1.69692,0.737938,-0.737938,0,437.879,,,,1274,,,,8.72762,0.007,-0.007,0,12.0445,0.00435,-0.00435,0,3573,157,-157,0,4.80376,0.0046717,-0.0046717,0,0.43,0.01,-0.01,0,2021-10-07 00:18:59,2022-11-09 16:02:01,5.36937260882086,1.26,10.79,7.329,6.769,200.313809926226,
